flightnum,diverted_date,origin,dest
883,11/30/2007,BOS,LAS
883,12/29/2007,BOS,STT
883,2/13/2005,RNO,IAH
883,5/14/2005,MSP,TUS
883,3/17/2005,LGA,FLL
883,1/14/2005,LGA,FLL
883,9/16/2004,MSP,TUS
883,7/28/2004,CLT,DFW
884,8/3/2004,ORD,PHL
884,5/9/2004,DEN,ATL
884,10/23/2004,ORD,PHL
884,9/27/2004,DEN,ATL
884,9/5/2004,DEN,ATL
884,9/14/2004,SEA,SNA
884,8/11/2006,DEN,ATL
884,6/23/2006,DEN,ATL
884,6/14/2006,DEN,ATL
884,7/24/2006,DEN,ATL
884,7/19/2006,DEN,ATL
884,8/1/2006,DEN,ATL
884,7/18/2007,TUS,MSP
884,4/10/2008,TUS,MSP
884,10/24/2008,STL,DCA
884,4/2/2006,EWR,MDW
884,1/13/2006,STL,DCA
884,5/1/2004,PHX,IAH
884,1/16/2005,ATL,BOS
884,10/15/2006,TUS,MSP
884,11/16/2006,ORD,PHL
884,10/10/2006,TUS,MSP
884,10/1/2006,TUS,MSP
884,9/27/2007,STL,DCA
884,10/31/2007,SEA,MDW
884,7/30/2005,DEN,ATL
884,8/15/2005,STL,DCA
884,7/12/2005,ORD,PHL
884,10/12/2005,ORF,PHL
884,8/23/2005,DEN,ATL
884,7/9/2005,DEN,ATL
884,7/27/2005,DEN,ATL
884,7/10/2008,MSP,MDW
885,5/12/2008,CHS,ATL
885,7/17/2004,CLT,GSO
885,6/30/2006,PHX,FLL
885,9/15/2006,MDW,EWR
885,7/31/2006,MDW,EWR
885,6/18/2006,ORF,DFW
885,7/14/2006,ORF,DFW
885,8/10/2006,MDW,EWR
885,11/10/2008,ABQ,DFW
885,12/16/2008,MCO,MDW
885,10/20/2005,LAS,SEA
885,2/4/2004,HSV,DFW
885,3/30/2007,MSP,DFW
885,12/3/2007,LAX,SFO
885,12/1/2007,PHX,MDW
885,1/3/2005,DAY,DFW
885,10/14/2006,ATL,LAX
886,10/12/2006,IAH,DFW
886,7/6/2008,TPA,ATL
886,7/23/2008,CLT,PHL
886,7/5/2008,TPA,ATL
886,8/25/2008,TPA,ATL
886,6/27/2006,ATL,MIA
886,9/28/2006,MCO,RDU
886,3/31/2008,DFW,MSP
886,3/1/2005,IND,PHL
886,12/30/2005,TUS,MSP
886,8/8/2005,IND,PHL
886,3/16/2007,SEA,PHL
886,4/18/2007,SEA,PHL
887,2/13/2007,ATL,DAB
887,9/17/2006,BOS,DFW
887,9/7/2006,BWI,DEN
887,9/28/2007,PHL,LAS
887,8/23/2007,BDL,ATL
887,7/27/2008,LAS,ALB
887,9/16/2004,ALB,ATL
887,6/23/2004,ALB,ATL
887,7/7/2005,PHL,DFW
887,10/31/2005,PHL,DFW
887,10/29/2005,MCO,HOU
887,2/24/2008,BUF,RSW
887,3/21/2008,PHL,LAS
887,4/15/2008,BUF,RSW
887,4/11/2008,BDL,ATL
887,12/16/2005,BDL,PHL
887,12/9/2005,BDL,PHL
887,3/7/2004,ATL,RDU
887,1/15/2004,BOS,MKE
887,11/29/2007,PHL,LAS
887,11/12/2007,BDL,ATL
888,8/13/2008,DEN,ANC
888,5/22/2008,DEN,ANC
888,8/24/2008,MCO,CMH
888,9/14/2008,MCO,CMH
888,8/29/2008,MCO,CMH
888,3/22/2007,LAS,FLL
888,12/17/2008,LAX,LAS
888,2/3/2006,PHX,SAN
888,3/19/2006,SJC,DFW
888,6/25/2007,DEN,ANC
888,12/8/2006,PHX,SAN
888,1/23/2004,SAN,SMF
888,9/1/2004,PHX,SAN
888,8/31/2004,MKE,BOS
888,9/19/2004,LAS,FLL
888,2/28/2005,DFW,MSY
888,1/4/2005,SMF,ATL
888,9/28/2005,SJC,DFW
888,7/15/2005,SMF,ATL
888,7/15/2005,XNA,MEM
888,8/30/2005,PHX,SAN
888,8/29/2005,MEM,CMH
889,6/8/2007,FLL,ORD
889,4/22/2007,CLT,PBI
889,6/9/2008,ATL,TPA
889,5/21/2006,FLL,LAS
889,3/4/2006,FLL,ORD
889,7/26/2006,ANC,DEN
889,10/15/2008,ORD,LAX
889,4/4/2005,SAT,CVG
889,1/29/2005,STL,CLT
889,3/21/2005,CVG,LGA
889,1/22/2005,FLL,ORD
89,2/10/2005,JFK,ONT
89,5/11/2007,RDU,ATL
89,5/18/2007,JFK,ONT
89,8/22/2007,OAK,MDW
89,7/18/2007,SJC,SEA
89,5/14/2005,JFK,ONT
89,2/16/2006,JFK,ONT
89,2/15/2006,JFK,ONT
89,2/17/2006,JFK,ONT
89,3/12/2006,JFK,ONT
89,2/18/2006,JFK,ONT
89,2/19/2006,JFK,ONT
89,8/2/2008,IAH,EWR
89,9/9/2008,IAH,EWR
89,12/24/2008,IAH,EWR
89,12/2/2008,BHM,LAS
89,11/21/2008,BHM,LAS
89,12/23/2004,PHL,SFO
89,7/6/2004,PIT,SAN
89,12/8/2005,OAK,MDW
89,1/23/2008,MDW,LAS
890,1/27/2008,BOI,RNO
890,12/28/2007,ELP,ATL
890,10/15/2007,SMF,BUR
890,12/4/2007,LAX,JFK
890,9/21/2006,MSP,MDW
890,6/13/2005,CVG,TPA
890,8/11/2005,PDX,CVG
890,6/29/2005,DTW,PBI
890,6/2/2005,DTW,PBI
890,7/25/2005,LAX,IAD
890,6/29/2005,LAX,IAD
890,5/15/2007,LAX,JFK
890,6/21/2007,LAX,JFK
890,6/27/2007,LAX,JFK
890,11/13/2005,FAI,ANC
890,5/2/2004,LAX,IAD
890,8/5/2004,DTW,PBI
890,6/25/2004,ANC,SEA
890,8/2/2004,LAX,IAD
890,12/17/2008,SJC,LAS
890,12/19/2008,STL,BOS
890,12/28/2004,LAS,SEA
890,12/17/2004,LAS,SEA
890,12/26/2004,CVG,PVD
891,3/13/2007,MCO,LGA
891,3/20/2006,SAT,ATL
891,9/22/2005,PHL,DTW
891,9/14/2005,BOS,PHL
891,6/19/2006,MDW,ISP
891,7/25/2006,ATL,IAH
891,6/17/2006,ATL,IAH
891,7/27/2006,LAX,MDW
891,6/21/2008,PBI,DTW
891,9/22/2004,SEA,LAS
891,6/23/2004,PHL,CLT
891,6/9/2004,DCA,DFW
891,6/22/2004,PHL,CLT
891,6/9/2004,DTW,BOS
891,6/28/2004,DCA,DFW
891,6/26/2004,DCA,DFW
891,6/23/2004,IAD,LAX
891,3/31/2004,PVD,ATL
892,5/13/2004,TPA,MDW
892,5/9/2004,PSP,ORD
892,5/16/2005,TPA,CVG
892,7/9/2005,DTW,PBI
892,11/8/2004,LAS,SEA
892,3/30/2005,PSP,ORD
892,3/14/2008,FNT,TPA
892,1/26/2008,SJU,PHL
892,3/7/2008,FNT,TPA
892,2/6/2008,MHT,MDW
892,4/23/2008,LAS,DFW
892,2/4/2008,MHT,MDW
892,1/21/2008,FNT,TPA
892,4/2/2006,PSP,ORD
892,3/12/2006,PSP,ORD
892,4/9/2006,TPA,MDW
892,10/3/2007,SFO,JFK
892,12/21/2007,MDW,FLL
892,12/28/2007,ATL,CLT
892,10/4/2007,SFO,JFK
892,3/31/2007,TPA,MDW
892,7/26/2004,DTW,PBI
892,7/6/2004,TPA,MDW
892,12/19/2008,SJU,BOS
892,9/22/2007,SFO,JFK
892,8/17/2007,SFO,JFK
892,10/2/2006,TPA,MDW
892,8/14/2008,SFO,JFK
892,6/21/2008,FNT,TPA
892,6/25/2008,LAS,DFW
892,12/10/2005,TPA,MDW
892,12/8/2005,TPA,MDW
892,9/4/2006,PBI,TPA
892,5/28/2006,LAX,MCO
893,8/22/2006,MDW,DFW
893,9/17/2006,MDW,DFW
893,10/8/2007,JFK,SFO
893,9/13/2007,SJU,MCO
893,3/1/2005,PBI,DTW
893,1/13/2008,JFK,SFO
893,3/1/2008,STL,SAT
893,11/22/2005,IAD,ATL
893,12/22/2008,JFK,SFO
893,4/15/2007,SJU,MCO
893,5/11/2007,DAL,BHM
893,6/8/2008,BOS,ORD
893,8/11/2008,DTW,JFK
893,7/7/2007,LAS,STL
893,8/18/2007,LAS,STL
893,5/29/2007,ATL,DAB
893,6/8/2007,JFK,SFO
893,12/29/2006,MDW,DFW
894,1/14/2005,DFW,ORF
894,2/3/2005,DFW,ORF
894,12/11/2004,SJC,SAN
894,5/17/2004,MCO,PHL
894,11/21/2007,ELP,HOU
894,7/27/2006,TPA,PHL
894,8/2/2006,DFW,MDW
894,7/1/2006,ATL,DAY
894,7/30/2007,DFW,ORF
894,6/27/2007,DEN,LGA
894,7/27/2007,DEN,LGA
894,9/17/2007,TPA,BDL
894,12/1/2005,ATL,DAY
894,6/15/2004,MCO,PHL
894,5/1/2004,JAN,ATL
894,9/24/2004,ONT,SJC
894,7/26/2008,TPA,ATL
894,6/2/2008,PBI,ATL
895,8/10/2008,DTW,JFK
895,1/27/2005,PBI,DTW
895,2/22/2005,PBI,DTW
895,10/2/2006,BOS,MDW
895,7/14/2005,PBI,DTW
895,6/30/2005,PBI,DTW
895,6/21/2004,TPA,MIA
895,6/14/2004,PBI,DTW
895,8/15/2007,IAD,MDW
895,6/12/2007,MCO,IAD
895,5/2/2008,ATL,ORD
895,7/21/2006,ATL,LGA
895,9/22/2006,BOS,MDW
896,9/28/2006,ORD,PHL
896,12/13/2006,ORD,PHL
896,2/25/2005,LAS,BUR
896,2/26/2005,LAS,SEA
896,6/25/2008,JFK,DTW
896,6/27/2008,DTW,MCI
896,6/8/2008,DTW,MCI
896,3/6/2004,ORD,LAS
896,1/12/2004,LAS,BUR
896,7/18/2007,SLC,ORD
896,7/7/2007,SLC,ORD
896,5/11/2007,BWI,ATL
896,7/2/2007,PHL,PBI
896,6/2/2007,PHL,PBI
896,7/17/2007,PHL,PBI
896,5/11/2007,MCO,ATL
896,5/15/2007,JFK,DTW
896,8/28/2004,LAX,DFW
897,6/28/2004,CLT,IAH
897,8/23/2008,MCO,DFW
897,7/8/2008,MCO,DFW
897,6/28/2008,MCO,DFW
897,9/1/2007,DFW,TUS
897,9/17/2006,DFW,TUS
897,9/18/2006,PHL,SEA
897,7/17/2006,SAT,LAS
897,1/2/2005,PBI,DTW
897,5/8/2005,CLT,IAH
897,4/7/2006,BNA,DFW
897,3/9/2006,SAT,LAS
897,11/24/2004,CLE,ATL
897,6/23/2007,MDW,AUS
897,5/11/2004,CLT,IAH
897,5/3/2004,DCA,MIA
897,1/5/2004,ATL,BTR
897,2/2/2004,ORD,SNA
897,3/30/2008,BWI,DAB
897,10/8/2008,SNA,ATL
897,11/10/2008,MCO,DFW
897,5/21/2007,MDW,AUS
897,3/26/2007,DTW,JFK
898,1/7/2006,LAS,SEA
898,1/23/2006,LAS,SEA
898,5/2/2006,DFW,LAS
898,7/23/2008,ATL,EWR
898,7/12/2008,JFK,DTW
898,7/22/2008,MCI,ATL
898,7/10/2008,MCI,ATL
898,9/26/2004,MSY,TPA
898,8/13/2004,MSY,TPA
898,9/28/2004,LAS,SEA
898,6/21/2004,LAX,MIA
898,8/24/2004,LAX,MIA
898,9/16/2004,HOU,MSY
898,9/15/2004,HOU,MSY
898,8/24/2004,HOU,MSY
898,3/1/2005,ATL,PVD
898,9/6/2006,LAX,MIA
898,5/15/2007,DTW,STL
898,6/4/2005,SLC,ATL
898,8/23/2005,SLC,ATL
898,7/27/2005,SLC,ATL
898,11/15/2004,DTW,LAS
898,4/13/2004,LAX,MIA
899,1/25/2004,BDL,CVG
899,3/10/2005,LAS,MDW
899,1/25/2006,MDW,PIT
899,4/30/2006,PHX,MDW
899,8/31/2004,DEN,SMF
899,10/5/2004,LAS,MDW
899,10/23/2007,MDW,OAK
899,5/14/2008,DCA,DFW
899,7/13/2008,EWR,ATL
899,6/7/2007,CLE,SLC
899,8/27/2007,SLC,SEA
899,7/22/2006,PIT,PHL
899,7/25/2005,LAS,MDW
899,6/28/2005,CVG,DEN
899,4/23/2008,DCA,DFW
899,4/17/2008,DCA,DFW
9,1/23/2008,JFK,MCO
9,2/12/2008,DAL,HOU
9,10/22/2007,MCI,ONT
9,5/10/2004,MCO,SEA
9,5/1/2004,DAL,HOU
9,10/11/2006,MCO,SEA
9,10/23/2006,JFK,SFO
9,5/25/2007,HOU,CRP
9,4/25/2007,JFK,SFO
9,9/25/2004,MCO,SEA
9,4/20/2005,JFK,SFO
9,3/12/2006,PHX,ORD
9,6/15/2005,IAD,MCO
9,9/22/2005,DAL,HOU
9,6/8/2008,PHX,ORD
9,6/13/2008,JFK,LAX
9,9/15/2008,DAL,HOU
9,12/14/2004,LAX,HNL
9,11/22/2004,DAL,HOU
9,8/1/2006,JFK,SFO
9,10/16/2006,DAL,HOU
9,8/25/2006,MCO,SEA
9,8/1/2006,MCO,SEA
9,8/11/2006,JFK,SFO
9,8/16/2007,DAL,HOU
9,8/9/2007,COS,ONT
9,8/9/2007,MCI,COS
90,7/11/2007,SFO,EWR
90,8/28/2007,SFO,EWR
90,7/27/2007,LAX,EWR
90,6/16/2007,SFO,EWR
90,3/28/2005,LAX,EWR
90,1/24/2005,SFO,PHL
90,5/22/2005,ATL,RDU
90,1/20/2004,LNY,MKK
90,1/2/2004,HNL,LNY
90,2/29/2004,HNL,LNY
90,2/14/2004,LNY,MKK
90,1/14/2004,LNY,MKK
90,2/15/2004,LNY,MKK
90,2/27/2004,LNY,MKK
90,2/10/2004,LNY,MKK
90,5/12/2008,OAK,LAS
90,5/27/2008,SFO,EWR
90,12/27/2007,LAX,EWR
90,8/2/2004,LNY,MKK
90,8/3/2004,LNY,MKK
90,8/2/2004,SFO,PHL
90,10/2/2006,SAN,ORD
90,5/20/2007,SFO,EWR
90,3/14/2007,SFO,EWR
90,7/19/2006,ATL,RDU
90,8/10/2006,LAX,EWR
90,6/23/2006,ATL,RDU
90,7/30/2006,OGG,LAX
90,7/18/2006,LAX,EWR
90,6/14/2006,LAX,EWR
90,8/14/2005,LAX,EWR
90,6/29/2005,LAX,EWR
90,12/16/2008,LAX,EWR
90,3/12/2006,OAK,JFK
90,1/24/2006,BUR,LAS
90,11/22/2005,OAK,JFK
90,10/20/2005,LAX,EWR
90,5/16/2008,ANC,SEA
90,6/14/2008,LAX,EWR
90,7/13/2008,LAX,EWR
90,6/2/2008,SFO,EWR
90,6/8/2008,LAX,EWR
90,5/20/2008,ANC,SEA
90,5/24/2008,ANC,SEA
900,7/18/2008,PHF,ATL
900,5/13/2004,ATL,VPS
900,6/19/2007,PHF,ATL
900,6/25/2007,PHF,ATL
900,8/23/2007,SLC,ATL
900,4/4/2008,PHF,ATL
900,2/17/2008,PHF,ATL
900,2/14/2008,SAN,SFO
900,12/9/2007,DAL,OKC
900,12/10/2007,DAL,OKC
900,12/28/2005,BUF,MCO
900,7/10/2005,BUF,MCO
900,6/17/2006,PHX,MEM
900,3/10/2006,BUF,MCO
900,5/3/2006,BUF,MCO
900,5/1/2006,BUF,MCO
900,3/9/2006,BUF,MCO
900,4/30/2006,BUF,MCO
900,11/19/2008,SAN,SFO
901,11/12/2008,PHF,ATL
901,11/30/2008,MDW,SAN
901,12/30/2008,SFO,SAN
901,1/13/2008,ATL,ONT
901,11/19/2006,SFO,SAN
901,8/5/2004,ATL,SLC
901,6/3/2004,ATL,SLC
901,12/6/2005,ATL,ONT
901,12/23/2005,SFO,SAN
901,4/24/2007,SLC,DFW
901,12/21/2007,HOU,ABQ
901,10/21/2007,ATL,ONT
901,6/11/2006,PHF,ATL
901,7/18/2006,ATL,ONT
901,12/15/2004,SFO,SAN
902,12/26/2004,ATL,PHF
902,12/30/2004,LAS,RNO
902,12/1/2004,RSW,PHL
902,10/6/2006,TUS,ATL
902,11/27/2006,ATL,PHF
902,8/8/2008,MIA,JFK
902,6/14/2008,DEN,IAD
902,6/16/2008,DEN,IAD
902,8/15/2008,MIA,JFK
902,1/21/2005,LAS,RNO
902,1/17/2005,LAS,RNO
902,1/19/2005,LAS,RNO
902,2/22/2008,ATL,PHF
902,1/5/2004,ABQ,LAS
902,6/25/2006,DEN,IAD
902,9/1/2006,ATL,PHF
902,8/10/2006,TUS,ATL
902,8/20/2006,TUS,ATL
902,6/26/2006,TUS,ATL
902,1/30/2006,RSW,PHL
902,7/11/2004,DEN,IAD
902,6/2/2004,ABQ,LAS
902,8/11/2004,DEN,IAD
902,11/25/2007,SFO,ATL
902,10/30/2007,SFO,ATL
902,1/18/2007,TPA,CLT
902,8/23/2005,MLB,ATL
902,6/6/2005,DEN,IAD
902,10/25/2005,RSW,PHL
902,7/27/2005,MLB,ATL
902,10/17/2005,ABQ,LAS
902,7/25/2005,RSW,PHL
902,6/4/2005,RSW,PHL
903,7/7/2005,CVG,DFW
903,5/6/2008,IAD,DEN
903,12/10/2008,LGA,ATL
903,10/5/2008,IAD,DEN
903,4/20/2005,IAD,DEN
903,1/22/2005,MCI,MDW
903,2/23/2005,TUL,MCI
903,7/12/2008,LGA,ATL
903,7/28/2008,IAD,DEN
903,8/6/2008,IAD,DEN
903,4/3/2007,JFK,ORD
903,10/30/2006,MDW,PHL
903,10/31/2005,CVG,DFW
903,12/16/2005,HOU,TUL
903,2/17/2004,TUL,MCI
903,1/29/2004,MDW,BWI
903,1/4/2004,MCI,MDW
903,2/9/2004,MDW,BWI
903,1/26/2004,MDW,BWI
903,5/25/2006,IAD,DEN
903,1/23/2006,LGA,PHF
903,3/17/2006,HOU,TUL
903,1/21/2006,IAD,DEN
903,10/3/2004,BNA,CLT
904,8/11/2004,LAX,JFK
904,7/7/2004,ATL,RIC
904,1/29/2005,PBI,CLT
904,7/9/2005,LAX,JFK
904,6/22/2005,LAX,JFK
904,8/14/2005,LAX,JFK
904,10/2/2006,CLT,ORD
904,12/11/2004,ELP,SAN
904,11/18/2004,CLT,BUF
904,11/11/2008,MCO,CAK
904,11/19/2008,CLT,ORD
904,9/1/2007,ATL,PHF
904,8/30/2007,MCO,MSY
904,1/28/2008,LAX,SLC
904,2/12/2006,LAS,BWI
904,8/7/2008,MCO,PIT
904,8/2/2008,ORD,JFK
904,8/11/2008,ATL,LGA
904,11/26/2007,TPA,ISP
904,12/9/2005,ATL,MSP
905,11/18/2005,JFK,SFO
905,7/10/2007,PBI,BWI
905,9/14/2004,DFW,LAX
905,6/19/2004,BOS,DFW
905,9/14/2004,BNA,PHX
905,6/22/2004,BNA,PHX
905,5/20/2005,PHF,ATL
905,9/15/2006,ORD,SLC
905,6/5/2006,JFK,SFO
905,6/21/2006,JFK,SFO
905,1/26/2007,ORD,SLC
905,7/13/2008,PHF,ATL
905,3/4/2004,BOS,DFW
906,4/13/2004,DEN,EWR
906,1/9/2004,DEN,EWR
906,1/13/2004,DEN,EWR
906,5/1/2004,BWI,HOU
906,7/14/2004,DEN,EWR
906,6/1/2007,SFO,ORD
906,7/9/2007,SFO,ORD
906,6/21/2005,PHF,ATL
906,6/27/2005,ROC,CLT
906,10/3/2008,ATL,LGA
906,12/26/2006,LAX,RNO
906,12/29/2006,DAL,ABQ
906,11/28/2006,SFO,ORD
906,8/2/2008,ATL,LGA
906,9/2/2008,SFO,ORD
906,2/22/2008,ATL,PHF
906,3/13/2008,ATL,PHF
906,3/21/2007,SFO,ORD
906,9/22/2006,SFO,ORD
906,8/7/2006,SFO,ORD
907,8/3/2006,DCA,CLT
907,12/28/2008,ORD,SFO
907,6/10/2004,OAK,MDW
907,4/14/2004,DEN,SJC
907,3/4/2004,OAK,MDW
907,12/19/2005,ATL,LAX
907,12/8/2005,ORD,SFO
907,10/20/2005,ATL,LAX
907,6/8/2007,PHX,TPA
907,6/24/2007,JFK,ORD
907,11/7/2006,OAK,LAX
907,6/9/2008,STL,LIT
907,7/22/2008,PHF,ATL
908,8/10/2008,ORD,JFK
908,8/2/2004,CLT,PHL
908,6/16/2006,BUR,LAS
908,7/14/2006,BUR,LAS
908,6/25/2006,BUR,LAS
908,8/27/2006,MIA,DFW
908,10/31/2008,ORD,JFK
908,10/26/2008,ATL,LGA
908,5/9/2004,DEN,ORD
908,7/6/2005,MIA,DFW
908,8/18/2005,ATL,ORD
908,1/5/2007,IAH,ATL
908,12/1/2007,DEN,ORD
908,12/8/2007,ORD,JFK
908,6/26/2007,DEN,ORD
908,7/9/2007,DEN,ORD
908,2/1/2008,ORD,JFK
908,4/23/2008,STL,MCI
908,5/25/2006,LAS,DEN
909,5/22/2004,PHF,ATL
909,7/7/2004,SJC,BWI
909,9/2/2004,DFW,BOS
909,6/2/2004,DFW,BOS
909,12/14/2008,MHT,PHL
909,9/7/2006,ORD,DEN
909,1/12/2008,ATL,SAN
909,4/5/2008,ORD,DEN
909,8/3/2007,ORD,DEN
91,8/24/2007,RDU,ATL
91,7/31/2007,PDX,PHX
91,12/31/2008,JFK,OAK
91,12/16/2008,JFK,OAK
91,12/24/2008,JFK,OAK
91,12/17/2008,JFK,OAK
91,12/18/2008,JFK,OAK
91,12/19/2008,JFK,OAK
91,12/25/2008,JFK,OAK
91,12/20/2008,JFK,OAK
91,12/21/2008,JFK,OAK
91,10/22/2008,JFK,OAK
91,2/18/2006,PHL,SAN
91,2/16/2006,PHL,SAN
91,2/26/2006,JFK,OAK
91,2/25/2006,JFK,OAK
91,2/22/2006,JFK,OAK
91,3/11/2006,PHL,SAN
91,2/19/2006,JFK,OAK
91,2/18/2006,JFK,OAK
91,2/17/2006,JFK,OAK
91,2/17/2006,PHL,SAN
91,2/16/2006,JFK,OAK
91,4/11/2006,JFK,OAK
91,2/15/2006,JFK,OAK
91,3/11/2006,JFK,OAK
91,2/14/2006,JFK,OAK
91,3/14/2006,JFK,OAK
91,3/15/2006,JFK,OAK
91,3/16/2006,JFK,OAK
91,2/1/2006,JFK,OAK
91,4/5/2006,JFK,OAK
91,4/8/2006,PHL,SAN
91,2/23/2006,PHL,SAN
91,2/22/2006,PHL,SAN
91,2/20/2006,PHL,SAN
91,2/19/2006,PHL,SAN
91,2/21/2006,PHL,SAN
91,12/23/2005,JFK,OAK
91,11/9/2005,JFK,OAK
91,11/7/2005,JFK,OAK
91,7/13/2008,MCO,ATL
91,6/1/2008,JFK,OAK
91,7/27/2004,LAS,BWI
91,6/14/2004,PHL,SFO
91,9/9/2004,SMF,LAS
91,7/29/2004,LAS,BWI
91,8/5/2004,RDU,ATL
91,1/2/2004,JFK,OAK
91,1/4/2004,PHL,SAN
91,1/5/2004,PHL,SAN
91,9/24/2005,PHL,SFO
91,8/23/2005,RDU,ATL
91,1/28/2005,ATL,RDU
91,1/8/2005,JFK,OAK
91,2/15/2005,JFK,OAK
91,10/5/2006,EWR,SFO
91,10/14/2006,JFK,OAK
91,11/28/2006,JFK,OAK
91,8/21/2006,PDX,PHX
91,3/4/2007,JFK,OAK
91,2/7/2007,JFK,OAK
91,5/1/2007,PDX,PHX
91,12/6/2007,JFK,OAK
91,11/30/2007,JFK,OAK
91,11/28/2007,JFK,OAK
910,9/14/2007,IAH,ATL
910,5/24/2006,ATL,PHF
910,5/25/2006,SNA,DEN
910,1/22/2006,ATL,PHF
910,3/28/2006,ATL,PHF
910,6/4/2007,ATL,PHF
910,6/25/2007,IAH,ATL
910,6/24/2007,ATL,PHF
910,6/8/2008,DEN,ORD
910,5/31/2008,ATL,LGA
910,3/15/2007,ATL,PHF
910,8/23/2005,PHL,ATL
910,8/14/2005,PHL,ATL
910,2/6/2008,DEN,ORD
910,4/9/2008,ATL,PHF
910,5/18/2004,FLL,ATL
910,7/26/2006,ATL,PHF
910,6/10/2006,ATL,PHF
912,7/19/2007,TUS,ATL
912,6/27/2007,SFO,PHL
912,6/19/2007,SFO,PHL
912,12/28/2007,TUS,ATL
912,10/19/2007,SFO,PHL
912,3/22/2006,CLT,SYR
912,12/19/2004,PDX,RNO
912,6/29/2008,ATL,LGA
912,7/13/2008,SLC,ATL
912,6/14/2008,ATL,LGA
912,5/31/2008,ATL,LGA
912,1/20/2005,PDX,RNO
912,1/21/2005,PDX,RNO
912,1/24/2005,PDX,RNO
912,12/14/2006,SFO,PHL
913,8/5/2007,ORF,MDW
913,8/29/2007,CHS,ATL
913,1/4/2004,LAS,MDW
913,8/16/2005,LAS,ATL
913,4/11/2007,ORF,MDW
914,3/9/2007,SFO,PHL
914,3/16/2007,SFO,PHL
914,12/14/2006,SFO,PHL
914,7/18/2006,ATL,EWR
914,9/28/2006,SFO,IAD
914,7/19/2006,CLT,RDU
914,8/7/2006,SFO,IAD
914,7/18/2006,SFO,IAD
914,9/17/2004,CLE,ATL
914,4/5/2006,SFO,IAD
914,6/22/2005,MIA,EWR
914,4/2/2005,MIA,IAD
914,8/24/2007,TUS,ATL
914,7/29/2007,SFO,IAD
914,8/3/2007,SFO,IAD
914,8/16/2007,AUS,HOU
914,6/14/2008,SFO,IAD
914,7/6/2008,ATL,LGA
914,6/16/2008,SFO,IAD
914,4/6/2008,ATL,RSW
914,1/16/2008,TUS,ATL
915,1/4/2008,IAD,SFO
915,7/27/2004,PHX,BWI
915,8/2/2004,PHX,BWI
915,3/30/2007,ATL,EWR
915,8/12/2006,PHF,ATL
915,7/18/2006,PHX,TPA
915,7/29/2006,PHX,TPA
915,8/17/2006,PHX,TPA
915,12/1/2007,JFK,ORD
915,7/10/2008,LGA,ATL
915,7/15/2008,ATL,SAT
915,7/2/2008,JFK,MIA
915,8/21/2008,JFK,ORD
915,8/22/2008,JFK,MIA
915,7/6/2008,LGA,ATL
915,7/11/2005,AMA,DAL
915,9/23/2005,CVG,MSY
915,5/25/2004,PHX,BWI
915,5/2/2004,PHX,BWI
915,3/20/2006,CLT,DFW
915,4/22/2006,PHF,ATL
915,7/7/2007,PHF,ATL
915,6/27/2007,JFK,ORD
916,7/21/2006,PHF,BOS
916,9/11/2006,SEA,IAD
916,4/26/2008,SEA,IAD
916,12/18/2008,ATL,LGA
916,2/14/2007,IND,PHX
916,8/2/2004,SEA,IAD
916,7/7/2004,SEA,IAD
916,10/25/2004,ISP,FLL
916,6/6/2005,SEA,IAD
916,12/23/2007,CAK,RSW
916,6/27/2008,ATL,LGA
916,6/18/2008,ORD,JFK
916,9/22/2008,SEA,IAD
916,8/14/2008,ATL,LGA
916,2/10/2005,MDW,RDU
917,3/23/2005,JFK,MIA
917,11/27/2006,IAD,SEA
917,12/30/2006,IAD,SEA
917,5/16/2007,JFK,ORD
917,10/7/2008,JFK,ORD
917,11/10/2008,MCO,DFW
917,12/26/2008,JFK,ORD
917,11/19/2005,CVG,CLE
917,11/30/2005,MDW,ISP
917,6/11/2008,LGA,ATL
917,8/4/2008,JFK,ORD
917,7/10/2008,JFK,ORD
917,1/15/2006,MDW,ISP
917,1/13/2006,MDW,ISP
917,7/17/2004,PHL,CLT
917,7/16/2004,JFK,MIA
917,9/6/2007,JFK,ORD
917,12/30/2007,IAD,SEA
917,3/6/2004,ATL,RSW
917,2/1/2004,ATL,RSW
918,3/5/2004,ATL,VPS
918,5/10/2007,ABQ,HOU
918,2/3/2007,DCA,BUF
918,4/28/2007,DEN,IAD
918,7/10/2007,MSY,DCA
918,3/6/2008,BOS,RSW
918,12/15/2007,OMA,MDW
918,10/21/2007,LAS,ABQ
918,6/18/2008,ATL,LGA
918,6/28/2008,ATL,LGA
918,7/13/2008,DEN,IAD
918,6/14/2008,ATL,LGA
918,8/14/2005,DCA,ATL
918,7/28/2005,MDW,LAS
918,7/7/2004,SAN,IAD
918,2/20/2006,SAN,IAD
918,12/9/2004,DCA,ATL
919,11/6/2004,IAD,SAN
919,12/14/2004,IAD,SAN
919,12/15/2004,IAD,SAN
919,12/11/2004,IAD,SAN
919,7/26/2007,IAD,SAN
919,6/8/2007,CLT,FLL
919,7/29/2007,CLT,FLL
919,12/30/2008,IAD,SAN
919,8/10/2006,FLL,PHL
919,1/12/2006,IAD,SAN
919,12/8/2007,IAD,SAN
919,12/9/2007,IAD,SAN
919,1/12/2008,IAD,SAN
919,3/30/2008,CLT,FLL
919,11/15/2005,IAD,SAN
919,6/25/2004,IAD,SAN
